Date,XBTUSD,SPX Index,MXEU Index,NKY Index,SHCOMP Index,SENSEX Index,MCX Index,CO1 Comdty,XAU Index
12/07/2022,19443.28,3818.8,140.90563,192.68847,487.95774,678.29679,22458.14286,99.49,105.66
11/07/2022,20409.54,3854.43,140.24748,195.14047,493.16624,684.36393,22385.86703,107.1,107.6
10/07/2022,20972.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/07/2022,21672.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/07/2022,21846.53,3899.38,142.36291,194.73592,501.31118,687.18793,22731.47461,107.02,108.97
07/07/2022,21610.58,3902.62,141.45387,194.72604,502.089,684.66017,22665.73642,104.65,109.74
06/07/2022,20380,3845.08,139.13612,192.32155,500.20125,679.99178,22144.16623,100.69,107.79
05/07/2022,20441.63,3831.39,137.87557,194.66237,506.56642,670.93909,21839.17564,102.77,108.15
04/07/2022,19755.85,#N/A,143.29196,192.73257,508.22717,674.25899,22517.92175,113.5,#N/A
03/07/2022,19420.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/07/2022,19238.99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/07/2022,19406.69,3825.33,142.12918,191.71807,505.50429,670.34006,22450.10611,111.63,114.1
30/06/2022,18731.3,3785.38,143.23384,194.53851,507.30912,671.62742,22730.53801,114.81,111.12
29/06/2022,20197.75,3818.83,144.91245,196.24131,501.65172,671.62109,23078.82124,116.26,115.79
28/06/2022,20247.7,3821.55,146.79648,198.6011,508.22289,673.18511,23596.93864,117.98,117.05
27/06/2022,20898.65,3900.11,147.44552,198.51707,504.974,677.65574,23744.92145,115.09,120.25
26/06/2022,21392.35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/06/2022,21214.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24/06/2022,21183.82,3911.74,145.97554,195.99001,500.71705,673.79867,23462.8798,113.12,119.34
23/06/2022,20795.38,3795.73,141.66605,194.19196,495.6482,668.78806,22857.77594,110.05,115.8
22/06/2022,19857.05,3759.89,143.73931,191.93739,487.47475,662.42452,23170.08133,111.74,120.28
21/06/2022,20838.45,3764.79,144.17938,192.43574,494.31482,672.45095,23254.27416,114.65,122.86
20/06/2022,20427.23,#N/A,143.54393,190.81312,495.39484,662.11516,23295.85883,114.13,#N/A
19/06/2022,20607.54,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/06/2022,17785.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17/06/2022,20630.54,3674.84,141.38855,192.11928,493.81184,658.25341,23068.7917,113.12,121.42
16/06/2022,20677.24,3666.77,142.63191,200.50979,490.02685,660.68524,23184.62024,119.81,123.32
15/06/2022,21640.29,3789.99,143.68688,195.76264,492.24214,672.42393,23302.79827,118.51,121.9
14/06/2022,21966.38,3735.48,142.26166,197.28745,487.85244,675.38888,22844.51349,121.17,120.61
13/06/2022,23209.61,3749.63,144.2576,201.11364,481.97539,676.78427,23325.63965,122.27,123.74
12/06/2022,27345.79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/06/2022,28380.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/06/2022,29177.39,3900.86,148.8389,207.16469,489.60874,695.34481,24219.82425,122.01,132.92
09/06/2022,30161.34,4017.82,154.79912,210.5436,483.96049,710.70497,25121.8601,123.07,127.15
08/06/2022,30179.77,4115.77,158.05212,210.60935,488.31398,706.73356,25486.23025,123.58,132.06
07/06/2022,31330.81,4160.68,158.51958,210.75458,485.98501,709.70348,25689.0022,120.57,132.99
06/06/2022,31438.72,4121.43,158.90878,212.01405,486.37992,715.78669,25715.5272,119.51,132.26
05/06/2022,29925.66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/06/2022,29733.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/06/2022,29640.5,4108.54,157.92906,212.22819,#N/A,717.98172,#N/A,119.72,133.59
02/06/2022,30225.18,4176.82,158.5938,211.23347,479.77689,721.05149,#N/A,117.61,136.78
01/06/2022,29621.61,4101.23,156.1619,211.00353,475.92893,713.85794,25280.3063,116.29,129.79
31/05/2022,31788.28,4132.15,159.12057,212.21159,477.5963,715.83506,25767.4529,122.84,128.76
30/05/2022,31257.74,#N/A,161.04426,214.57805,472.73261,721.23996,26002.0893,121.67,#N/A
29/05/2022,29160.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/05/2022,28999.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/05/2022,28728.9,4158.24,158.94818,210.64716,467.24184,706.98956,25683.63596,119.43,132.09
26/05/2022,29437.55,4057.84,156.6791,208.89479,463.44478,698.69836,25462.79055,117.4,131.28
25/05/2022,29764.46,3978.73,154.73979,209.28689,464.26486,693.07649,24981.33893,114.03,131.63
24/05/2022,29438.3,3941.48,154.87344,211.33081,461.5298,697.1337,24881.74937,113.56,132.47
23/05/2022,29314.55,3973.75,155.74145,211.19687,473.22581,700.1883,25319.71902,113.42,130.43
22/05/2022,29907.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21/05/2022,29391.93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/05/2022,29117.13,3901.36,151.97248,209.38943,470.12804,697.66121,24739.39684,112.55,129.52
19/05/2022,30231.08,3900.79,151.5031,206.91881,461.37281,681.56119,24609.3061,112.04,130.04
18/05/2022,29205.89,3923.68,152.15546,209.68677,456.89749,697.3997,24703.39155,109.11,123.46
17/05/2022,30077.8,4088.85,154.74088,206.08959,459.16218,700.94318,25043.86288,111.93,127.32
16/05/2022,29908.75,4008.01,151.19951,205.71135,452.94112,683.88639,24458.83744,114.24,125.81
15/05/2022,31019.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14/05/2022,29341.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13/05/2022,29760.13,4023.89,150.89719,204.27959,454.28601,681.84057,24376.4246,111.55,124.87
12/05/2022,28546.25,3930.08,147.12741,200.5352,450.17079,684.11399,23751.0889,107.45,122.19
11/05/2022,28402.78,3935.18,150.74979,201.75202,455.04902,699.70686,24146.34735,107.51,128.01
10/05/2022,31000.83,4001.05,148.24351,200.89904,450.77643,703.407,23862.88576,102.46,128.38
09/05/2022,30959.3,3991.24,147.75621,201.99033,446.32748,703.71906,23839.93786,105.94,129.96
08/05/2022,34225.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07/05/2022,35768.23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06/05/2022,36077.29,4123.34,152.07607,207.03488,450.2319,712.55942,24491.16622,112.39,138.51
05/05/2022,36456.02,4146.87,154.10524,#N/A,460.91514,727.87493,24786.99265,110.9,140.48
04/05/2022,39800.33,4300.17,155.69617,#N/A,#N/A,730.02341,25262.21831,110.14,145.99
03/05/2022,37784.82,4175.48,156.83173,#N/A,#N/A,#N/A,25626.32509,104.97,143.08
02/05/2022,38312.41,4155.38,155.94662,206.01114,#N/A,744.61385,#N/A,107.58,140.51
01/05/2022,38320.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/04/2022,38334.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/04/2022,38560.04,4131.93,158.75243,#N/A,461.08239,745.44061,26047.41544,109.34,142.61
28/04/2022,39889.27,4287.5,157.05686,204.99275,449.02814,750.3791,25700.29437,107.59,144.08
27/04/2022,39106.93,4183.96,156.83636,205.69559,450.91638,741.96606,25684.14556,105.32,141.21
26/04/2022,38123.52,4175.2,157.04459,209.36337,440.23213,747.93621,25844.66174,104.99,141.92
25/04/2022,40186.18,4296.12,159.25694,208.2285,446.46715,737.85869,26222.80706,102.32,145.8
24/04/2022,39515.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23/04/2022,39808.74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22/04/2022,39621.31,4271.78,163.13445,210.29762,474.8084,747.46021,26805.96666,106.65,151.14
21/04/2022,40615.45,4393.66,166.98632,214.25397,477.4378,758.87541,27581.64288,108.33,156.48
20/04/2022,41430.79,4459.45,166.55618,212.82235,490.87893,747.56905,27516.7284,106.8,165.22
19/04/2022,41297.9,4462.21,164.50826,209.57665,499.57441,739.15773,27265.49452,107.25,163.55
18/04/2022,40673.67,4391.69,165.1614,211.0712,501.8806,749.6717,#N/A,113.16,167.76
17/04/2022,40273.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16/04/2022,40294.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15/04/2022,40404.52,#N/A,165.9324,214.36182,504.00141,#N/A,#N/A,#N/A,#N/A
14/04/2022,39915.93,4392.59,166.08595,215.77067,505.71319,#N/A,27578.48618,111.7,167.76
13/04/2022,41254.52,4446.59,166.03353,213.72205,500.42775,766.91618,27477.03883,108.78,167.62
12/04/2022,39534.08,4397.45,165.35503,210.27611,504.78816,769.88774,27358.71414,104.64,163.96
11/04/2022,39846.47,4412.53,166.54262,213.70026,497.19403,776.99363,27502.3917,98.48,162.77
10/04/2022,43125.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/04/2022,42447.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/04/2022,42815.77,4488.28,167.43184,216.94509,510.89552,782.91879,27594.37382,102.78,163.67
07/04/2022,43577.22,4500.21,165.30179,216.9833,508.8823,777.54399,27462.74412,100.58,159.92
06/04/2022,43885.38,4481.15,166.11444,221.01253,516.27007,784.81529,27591.31455,101.07,157.99
05/04/2022,45868.99,4525.12,168.65612,224.84004,#N/A,797.99627,27945.60833,106.64,158.09
04/04/2022,46311.76,4582.64,169.28937,225.95902,#N/A,803.42916,27950.68786,107.53,162.25
03/04/2022,46387.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/04/2022,46196.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/04/2022,46168.58,4545.86,168.89445,225.71575,515.91523,780.48019,27806.2021,104.39,163.2
31/03/2022,45767.58,4530.41,168.60232,228.86994,512.96577,771.52046,27802.21597,107.91,158.42
30/03/2022,47277.24,4602.45,171.35568,229.92002,514.61096,774.0103,27960.53457,113.45,159.71
29/03/2022,47486.26,4631.6,170.83199,230.33116,503.43154,766.8054,28124.39194,110.23,157.48
28/03/2022,47967.56,4575.52,166.68047,226.44968,504.45733,756.74366,27580.66927,112.48,156.16
27/03/2022,46111.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/03/2022,44590.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/03/2022,44577.76,4543.06,166.42517,230.54742,504.57728,751.89671,27651.71909,120.65,160.79
24/03/2022,43895.65,4520.16,166.35758,229.84783,510.42181,754.99672,27518.42055,119.03,160.6
23/03/2022,42368.58,4456.24,166.88772,231.60287,513.31241,753.51804,27738.9397,121.6,160.55
22/03/2022,42606.24,4511.61,168.81625,225.32784,512.0497,761.91934,27978.41752,115.48,157.44
21/03/2022,41136.88,4461.18,167.49757,#N/A,511.91586,751.3375,27680.34411,115.62,159.15
20/03/2022,41308.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19/03/2022,42219.42,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/03/2022,41755.9,4463.12,167.84101,225.13788,511.07857,#N/A,27903.46612,107.93,155.8
17/03/2022,40724.56,4411.67,167.35587,224.95687,506.54545,761.82359,27622.88616,106.64,156.95
16/03/2022,41258.79,4357.86,164.46365,217.23594,499.08862,745.52553,27363.26131,98.02,153.08
15/03/2022,39441.9,4262.45,159.05635,214.18354,480.95391,729.95647,26420.04017,99.91,153.12
14/03/2022,38725.24,4173.11,159.96227,214.52785,506.39097,738.06097,26667.89738,106.9,151.78
13/03/2022,38687.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/03/2022,39102.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/03/2022,38860.7,4204.31,157.31986,214.69949,522.09976,724.63781,26355.48142,112.67,158.73
10/03/2022,39329.95,4259.52,156.98127,221.2401,521.35206,726.09249,26137.77939,109.33,160.63
09/03/2022,41893.74,4277.88,161.21579,213.46861,515.43885,716.29926,26455.21944,111.14,157.54
08/03/2022,38506.43,4170.7,152.05397,214.45458,521.23538,693.87432,25240.42211,127.98,159.08
07/03/2022,37839.36,4201.09,151.84675,218.55641,533.6036,686.80198,25135.41554,123.21,157.65
06/03/2022,39030.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/03/2022,39380.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/03/2022,39393.7,4328.87,154.20585,226.41344,545.55724,711.20811,25646.0231,118.11,155.05
03/03/2022,42096.97,4363.49,161.69768,229.98676,550.77416,725.57945,26774.27198,110.46,150.18
02/03/2022,44090.72,4386.54,165.73892,228.31341,551.19155,733.96803,27754.41794,112.93,148.91
01/03/2022,43900.24,4306.26,164.40431,233.75758,552.73927,#N/A,27292.50203,104.97,149.36
28/02/2022,41654.97,4373.94,169.76505,230.44757,548.771,744.55824,28229.63406,100.99,142.81
27/02/2022,37435.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/02/2022,39480.74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/02/2022,38994.5,4384.65,170.50416,228.73866,546.34195,743.68457,27981.5942,97.93,142.94
24/02/2022,38414.95,4288.7,163.9846,225.1675,541.92568,720.45458,27072.71318,99.08,140.45
23/02/2022,37543.5,4225.5,171.71152,#N/A,552.56093,766.33317,28242.34375,96.84,143.26
22/02/2022,37893.47,4304.76,172.4484,230.13669,546.45475,767.09278,28538.3328,96.84,140.01
21/02/2022,37076.09,#N/A,172.3878,234.39483,550.97817,774.1309,28725.9339,95.39,#N/A
20/02/2022,38252.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19/02/2022,39942.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/02/2022,39991.9,4348.87,174.36899,235.70062,551.84599,774.46746,29016.81958,93.54,142.08
17/02/2022,40699.63,4380.26,176.28441,236.70465,547.14676,771.51799,29370.06062,92.97,143.5
16/02/2022,44092.86,4475.01,177.69593,237.85535,546.90258,773.03139,29645.88341,94.81,139.5
15/02/2022,43999.15,4471.07,177.34261,232.2572,543.6071,773.0936,29570.81653,93.28,135.73
14/02/2022,42249.01,4401.67,174.14403,234.17148,539.3529,746.07445,29251.16696,96.48,137.16
13/02/2022,42228.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/02/2022,41899.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/02/2022,42563.24,4418.64,178.71453,#N/A,544.95137,771.74302,29988.45047,94.44,134.93
10/02/2022,43776.42,4504.08,180.79181,238.71815,548.60751,783.90564,30229.1893,91.41,128.24
09/02/2022,44497.51,4587.18,180.80824,238.91086,546.92913,781.62121,30034.93114,91.55,131.6
08/02/2022,44230.11,4521.54,177.54961,236.04568,542.30343,773.63837,29508.93582,90.78,131.39
07/02/2022,44102.99,4483.87,177.52194,236.61749,539.04736,771.81332,29463.39689,92.69,128.87
06/02/2022,41687.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/02/2022,41673.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/02/2022,40647.25,4500.53,176.80234,238.09102,#N/A,785.82548,29387.24614,93.27,124.58
03/02/2022,36964.58,4477.44,178.94125,237.19034,#N/A,786.79968,29893.75502,91.11,124.13
02/02/2022,36936.93,4589.38,179.91616,240.82568,#N/A,796.4324,30210.23532,89.47,126.24
01/02/2022,38813.82,4546.54,178.1389,236.10149,#N/A,787.29061,29940.01976,89.16,126.46
31/01/2022,38437.84,4515.55,175.49489,234.5347,#N/A,777.68548,29462.79929,91.21,125.01
30/01/2022,37754.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/01/2022,38388.74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/01/2022,37807.95,4431.85,173.28085,231.84085,528.42029,762.47149,28978.21437,90.03,121.09
27/01/2022,36198.95,4326.51,174.85178,226.81834,532.99107,761.24639,29226.11646,89.34,122.14
26/01/2022,36356.7,4349.93,175.96694,236.21627,546.70506,#N/A,29576.77878,89.96,125.81
25/01/2022,36579.75,4356.45,173.06186,238.32871,542.68206,773.88748,29217.37936,88.2,129.86
24/01/2022,36828.36,4410.13,172.39619,242.53512,556.6603,769.85563,28866.484,86.27,128.4
23/01/2022,35364.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22/01/2022,35402.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21/01/2022,36692.38,4397.94,179.37243,242.18814,555.71528,794.51537,30182.27447,87.89,129.99
20/01/2022,41326.77,4482.73,182.32562,243.34469,560.63822,800.07831,30953.70325,88.38,133.9
19/01/2022,41724.22,4532.76,181.70479,240.2872,560.77597,807.90037,30869.73025,88.44,136.48
18/01/2022,42395.22,4577.11,181.01695,246.59438,561.9257,814.67368,30755.58437,87.51,127.1
17/01/2022,41743.99,#N/A,184.07316,247.17369,557.88325,825.38241,31222.07576,86.48,#N/A
16/01/2022,42982.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15/01/2022,43333.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14/01/2022,43321.7,4662.85,182.63142,246.4232,554.2841,826.17601,31058.31876,86.06,128.54
13/01/2022,42828.59,4659.03,185.254,249.77319,559.01178,828.71353,31482.96362,84.47,130
12/01/2022,43793.81,4726.35,184.95655,251.1846,565.7763,828.96762,31590.74221,84.67,131.89
11/01/2022,42687.27,4713.07,182.33831,244.43513,559.68638,820.81097,31357.47271,83.72,129.27
10/01/2022,41729.31,4670.29,180.37705,#N/A,563.58317,815.78785,31197.3549,80.87,126.49
09/01/2022,42315.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/01/2022,41788.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07/01/2022,41881.75,4677.03,183.40612,246.31171,561.25043,804.64717,31713.7135,81.75,124.44
06/01/2022,43120.88,4696.05,182.97859,245.988,561.81717,801.17538,31685.43445,81.99,123.38
05/01/2022,43603.88,4700.58,185.96858,252.92886,564.93282,810.73133,32302.6565,80.8,127.66
04/01/2022,46220.42,4793.54,185.09115,252.23199,569.99168,802.988,32346.50544,80,130.16
03/01/2022,45997.26,4796.56,183.30734,#N/A,#N/A,794.90712,#N/A,78.98,129.71
02/01/2022,47028.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/01/2022,47333.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31/12/2021,46333.65,4766.18,184.07689,#N/A,572.64282,781.97455,31781.27634,77.78,132.45
30/12/2021,47298.35,4778.73,183.2574,249.97144,567.87626,776.04915,31745.43713,79.32,131.68
29/12/2021,47232.15,4793.06,183.4061,251.45164,564.87327,775.26524,31705.98341,79.23,129.66
28/12/2021,47561.31,4786.35,183.24487,253.32601,569.99262,775.25867,#N/A,78.94,130.25
27/12/2021,50989.1,4791.19,182.38532,249.57755,567.55882,766.17426,#N/A,78.6,130.77
26/12/2021,50808.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/12/2021,50986.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24/12/2021,50908.79,#N/A,181.12073,251.70608,568.18836,760.79625,31175.39507,76.14,#N/A
23/12/2021,50849.2,4725.79,181.65286,251.69,571.92581,763.9725,31219.32515,76.85,130.61
22/12/2021,49073.95,4696.56,179.77888,250.08502,568.70877,754.30691,30829.0112,75.29,129.61
21/12/2021,49106.42,4649.23,177.21966,249.69433,568.90586,743.9508,30234.61547,73.98,127.98
20/12/2021,46987.56,4568.02,174.97647,246.10474,563.64038,736.93882,29790.64647,71.52,126.38
19/12/2021,46741.79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/12/2021,46971.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17/12/2021,46873.03,4620.64,177.13544,251.19395,569.74684,750.17323,30209.06192,73.52,126.59
16/12/2021,48111.68,4668.67,178.98036,255.77543,577.0796,759.41399,30164.81792,75.02,126.57
15/12/2021,49192.58,4709.85,175.86127,249.84391,572.8422,755.95246,29639.64226,73.88,120.43
14/12/2021,48310.62,4634.09,175.58823,250.1552,575.05143,764.16565,29830.05273,73.7,122.28
13/12/2021,46828.95,4668.97,177.38988,252.40583,578.15015,768.40876,29923.77179,74.39,124.15
12/12/2021,49965.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/12/2021,48813.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/12/2021,47952.18,4712.02,178.54726,250.90674,575.56482,776.86056,30420.48563,75.15,124.05
09/12/2021,47997.76,4667.45,178.57122,252.99868,575.92841,777.88238,30583.19045,74.42,125.2
08/12/2021,50635.11,4701.21,179.69485,253.92064,573.35987,777.71622,30750.12019,75.82,128.89
07/12/2021,50527.72,4686.75,179.04485,250.20311,564.70603,763.91002,30737.12746,75.44,128.6
06/12/2021,50120.56,4591.67,175.3757,246.14287,562.9136,753.04404,30326.91478,73.08,127.23
05/12/2021,49229.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/12/2021,48765.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/12/2021,53655.27,4538.43,173.51198,248.42303,565.74744,766.79558,29976.6161,69.88,125.52
02/12/2021,56903.45,4577.1,174.30006,245.17111,560.41712,779.81659,30175.37417,69.67,125.2
01/12/2021,57029.49,4513.04,176.57615,247.74406,561.67912,769.22284,30480.80472,68.87,125.96
30/11/2021,57138.67,4567,173.38078,245.97082,559.96339,759.43719,29870.15661,70.57,130.22
29/11/2021,58316.89,4655.27,174.34514,248.60614,557.7084,762.25073,30268.19453,73.44,131.35
28/11/2021,56341.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/11/2021,54625.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/11/2021,54019.74,4594.62,173.72089,254.2816,557.47251,761.84514,30052.02253,72.72,131.06
25/11/2021,58855.15,#N/A,178.90162,255.73715,561.23814,789.15347,31020.5467,82.22,#N/A
24/11/2021,57331.67,4701.46,177.99121,253.81256,562.02709,783.01435,30865.47404,82.25,133.33
23/11/2021,57709.14,4690.7,178.67987,#N/A,561.49703,787.55167,31056.58121,82.31,133.46
22/11/2021,56278.01,4682.94,180.77302,259.2886,560.99731,785.31464,31381.74018,79.7,135.28
21/11/2021,59541.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/11/2021,59651.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19/11/2021,57869.63,4697.96,181.74155,260.97447,557.43185,#N/A,31611.49454,78.89,137.78
18/11/2021,57595.39,4704.54,183.62141,259.09191,551.30847,803.78481,31821.02208,81.24,140.31
17/11/2021,60117.19,4688.67,183.66945,260.24132,554.61125,807.29166,31614.90384,80.28,142.3
16/11/2021,60488.5,4700.9,183.4752,260.06037,550.89036,810.50675,31611.47656,82.43,141.48
15/11/2021,63899.88,4682.8,184.08145,261.03971,553.54013,816.1446,31707.24683,82.05,143.74
14/11/2021,64336.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13/11/2021,64367.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/11/2021,64100.68,4682.85,184.45209,259.9418,554.74395,815.76355,31618.90334,82.17,143.59
11/11/2021,65069.89,4649.27,183.9452,256.62074,552.73191,806.57554,31518.50485,82.87,142.94
10/11/2021,64293.61,4646.71,184.34177,255.4795,546.65383,812.42884,31538.81118,82.64,138.53
09/11/2021,67734.04,4685.25,185.18232,259.53084,548.58622,815.28006,31697.52541,84.78,136.61
08/11/2021,66138.54,4701.7,185.38643,260.57091,547.28534,819.5539,31915.42354,83.43,135.2
07/11/2021,62884.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06/11/2021,61201.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/11/2021,60976.2,4697.53,184.8979,261.17102,545.65128,#N/A,31836.78907,82.74,134.09
04/11/2021,61365.05,4680.06,184.64277,262.08981,551.31401,806.25838,31667.22161,80.54,130.48
03/11/2021,62776.06,4660.57,184.6244,#N/A,546.08326,801.65449,31575.46932,81.99,131.55
02/11/2021,63141.03,4630.65,183.92796,259.2509,547.75438,804.56045,31514.366,84.72,130.07
01/11/2021,60727.52,4613.67,183.84965,259.85696,554.02395,803.33498,31706.52652,84.71,130.72
31/10/2021,60975.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/10/2021,61682.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/10/2021,62395.66,4605.38,181.63425,253.24472,553.78669,790.99109,31593.66785,84.38,129.61
28/10/2021,61395.58,4596.42,183.70113,254.03341,550.45793,801.99668,31997.2607,84.32,133.5
27/10/2021,58924.76,4551.68,182.20442,255.85369,557.27192,815.62503,31856.92059,84.58,135.13
26/10/2021,62096.9,4574.79,182.55678,254.91338,563.60159,818.41813,31869.90752,86.4,136.12
25/10/2021,62544.64,4566.48,181.50136,251.47639,565.29534,812.55273,31565.5951,85.99,136.7
24/10/2021,61159.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23/10/2021,61124.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22/10/2021,60726.01,4544.9,181.76256,253.8767,561.09695,810.98197,31542.49833,85.53,134.34
21/10/2021,62680.43,4549.78,180.99597,252.53853,562.28227,814.17726,31623.23729,84.61,133.51
20/10/2021,65996.35,4536.19,181.46444,256.40272,561.08259,818.93963,31762.90461,85.82,133.78
19/10/2021,64121.31,4519.63,180.57071,255.62621,562.96071,820.04876,31807.72797,85.08,132.27
18/10/2021,61367.44,4486.46,179.77072,254.11889,554.929,820.12075,31542.97064,84.33,130.53
17/10/2021,59400.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16/10/2021,61014.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15/10/2021,62526.67,4471.37,180.29158,254.36323,555.08585,#N/A,31621.71739,84.86,132.06
14/10/2021,57443.04,4438.26,178.81559,251.24014,552.54511,817.17841,31284.44372,84,132.85
